case_id,statute,offense_category,penalty,risk_of_escape,risk_of_influence,surety_bond_required,personal_bond_required,Lawyer Name,Client Name,Client ID,Case Details
761,PMLA,Crimes Against Women,Both,False,True,True,False,Amit Sharma,Ananya Sen,1761,Case details here
762,PMLA,Cyber Crime,Fine,False,False,False,False,Vikram Choudhary,Sneha Roy,1762,Case details here
763,SCST Act,Offences Against the State,Imprisonment,True,True,False,False,Anil Kapoor,Ananya Sen,1763,Case details here
764,SCST Act,Crimes Against Women,Both,True,True,False,False,Neha Singh,Rahul Gupta,1764,Case details here
765,CrPC,Crimes Against Women,Fine,True,False,True,True,Neha Singh,Sandeep Yadav,1765,Case details here
766,NDPS,Cyber Crime,Fine,True,False,False,False,Neha Singh,Kiran Malhotra,1766,Case details here
767,CrPC,Crimes Against SCs and STs,Fine,True,False,True,True,Neha Singh,Sandeep Yadav,1767,Case details here
768,SCST Act,Crimes Against Children,Both,False,False,True,False,Priya Verma,Manoj Tiwari,1768,Case details here
769,SCST Act,Economic Offence,Both,False,False,True,False,Anil Kapoor,Deepak Joshi,1769,Case details here
770,IPC,Crimes Against Foreigners,Imprisonment,True,True,False,False,Anil Kapoor,Kiran Malhotra,1770,Case details here
771,SCST Act,Crimes Against SCs and STs,Both,True,True,False,True,Rajesh Kumar,Manoj Tiwari,1771,Case details here
772,IPC,Offences Against the State,Both,True,True,False,True,Priya Verma,Deepak Joshi,1772,Case details here
773,NDPS,Crimes Against Women,Fine,False,False,False,False,Amit Sharma,Rahul Gupta,1773,Case details here
774,CrPC,Cyber Crime,Imprisonment,True,False,True,True,Amit Sharma,Sneha Roy,1774,Case details here
775,CrPC,Cyber Crime,Both,True,False,False,False,Sunita Mehta,Sandeep Yadav,1775,Case details here
776,IPC,Crimes Against Children,Both,True,False,True,False,Vikram Choudhary,Manoj Tiwari,1776,Case details here
777,CrPC,Crimes Against SCs and STs,Fine,False,False,False,True,Vikram Choudhary,Kiran Malhotra,1777,Case details here
778,SCST Act,Crimes Against Foreigners,Fine,True,False,False,True,Amit Sharma,Ananya Sen,1778,Case details here
779,PMLA,Crimes Against Children,Both,False,True,False,True,Vikram Choudhary,Sneha Roy,1779,Case details here
780,IPC,Crimes Against Women,Imprisonment,False,True,True,True,Priya Verma,Manoj Tiwari,1780,Case details here
781,CrPC,Crimes Against Children,Imprisonment,False,True,True,False,Sunita Mehta,Rahul Gupta,1781,Case details here
782,IPC,Economic Offence,Fine,False,True,True,True,Rajesh Kumar,Sandeep Yadav,1782,Case details here
783,IPC,Cyber Crime,Fine,False,True,True,True,Neha Singh,Rahul Gupta,1783,Case details here
784,PMLA,Cyber Crime,Both,False,False,True,False,Rajesh Kumar,Sandeep Yadav,1784,Case details here
785,SCST Act,Offences Against the State,Fine,True,False,False,True,Priya Verma,Sandeep Yadav,1785,Case details here
786,IPC,Offences Against the State,Both,True,False,True,True,Rajesh Kumar,Sneha Roy,1786,Case details here
787,CrPC,Crimes Against Foreigners,Imprisonment,True,False,True,True,Amit Sharma,Sandeep Yadav,1787,Case details here
788,NDPS,Crimes Against Women,Imprisonment,False,False,True,True,Rajesh Kumar,Deepak Joshi,1788,Case details here
789,IPC,Economic Offence,Both,True,False,True,False,Rajesh Kumar,Manoj Tiwari,1789,Case details here
790,IPC,Crimes Against SCs and STs,Fine,False,True,False,False,Vikram Choudhary,Rahul Gupta,1790,Case details here
791,PMLA,Crimes Against Children,Imprisonment,False,False,True,True,Priya Verma,Rahul Gupta,1791,Case details here
792,SCST Act,Crimes Against Foreigners,Fine,False,False,False,True,Vikram Choudhary,Kiran Malhotra,1792,Case details here
793,NDPS,Crimes Against Women,Imprisonment,True,False,False,False,Sunita Mehta,Rahul Gupta,1793,Case details here
794,CrPC,Offences Against the State,Both,False,False,False,True,Sunita Mehta,Kiran Malhotra,1794,Case details here
795,NDPS,Crimes Against Children,Both,False,True,True,True,Sunita Mehta,Ananya Sen,1795,Case details here
796,CrPC,Offences Against the State,Both,True,True,False,True,Amit Sharma,Sandeep Yadav,1796,Case details here
797,SCST Act,Crimes Against Children,Imprisonment,True,False,True,True,Sunita Mehta,Manoj Tiwari,1797,Case details here
798,CrPC,Crimes Against SCs and STs,Fine,False,True,True,True,Neha Singh,Manoj Tiwari,1798,Case details here
799,PMLA,Crimes Against Women,Fine,False,True,True,True,Vikram Choudhary,Deepak Joshi,1799,Case details here
800,PMLA,Crimes Against Children,Fine,True,False,True,True,Vikram Choudhary,Ananya Sen,1800,Case details here
801,PMLA,Economic Offence,Imprisonment,True,False,True,True,Sunita Mehta,Manoj Tiwari,1801,Case details here
802,PMLA,Crimes Against Foreigners,Imprisonment,True,False,False,True,Vikram Choudhary,Ananya Sen,1802,Case details here
803,NDPS,Cyber Crime,Imprisonment,False,False,False,False,Priya Verma,Sneha Roy,1803,Case details here
804,SCST Act,Economic Offence,Imprisonment,True,False,True,False,Anil Kapoor,Sandeep Yadav,1804,Case details here
805,CrPC,Economic Offence,Imprisonment,True,True,False,False,Sunita Mehta,Ananya Sen,1805,Case details here
806,CrPC,Crimes Against Foreigners,Fine,True,False,True,True,Sunita Mehta,Manoj Tiwari,1806,Case details here
807,PMLA,Cyber Crime,Imprisonment,False,False,False,True,Priya Verma,Sneha Roy,1807,Case details here
808,PMLA,Economic Offence,Imprisonment,True,False,False,False,Priya Verma,Kiran Malhotra,1808,Case details here
809,IPC,Crimes Against Children,Fine,True,True,False,True,Vikram Choudhary,Kiran Malhotra,1809,Case details here
810,SCST Act,Crimes Against Children,Imprisonment,True,False,False,False,Amit Sharma,Deepak Joshi,1810,Case details here
811,NDPS,Crimes Against Children,Fine,True,False,False,True,Rajesh Kumar,Sandeep Yadav,1811,Case details here
812,CrPC,Cyber Crime,Fine,True,False,True,False,Anil Kapoor,Sneha Roy,1812,Case details here
813,IPC,Economic Offence,Both,False,True,True,False,Priya Verma,Kiran Malhotra,1813,Case details here
814,IPC,Cyber Crime,Both,False,False,False,False,Priya Verma,Manoj Tiwari,1814,Case details here
815,CrPC,Crimes Against Children,Both,False,False,True,True,Sunita Mehta,Rahul Gupta,1815,Case details here
816,NDPS,Crimes Against Foreigners,Both,True,False,False,False,Rajesh Kumar,Manoj Tiwari,1816,Case details here
817,IPC,Economic Offence,Imprisonment,False,True,True,True,Amit Sharma,Kiran Malhotra,1817,Case details here
818,IPC,Economic Offence,Both,False,False,False,True,Anil Kapoor,Sandeep Yadav,1818,Case details here
819,SCST Act,Offences Against the State,Fine,False,False,False,True,Amit Sharma,Ananya Sen,1819,Case details here
820,NDPS,Offences Against the State,Imprisonment,True,False,False,True,Anil Kapoor,Sandeep Yadav,1820,Case details here
821,IPC,Crimes Against SCs and STs,Both,True,True,True,True,Anil Kapoor,Manoj Tiwari,1821,Case details here
822,NDPS,Crimes Against Women,Fine,False,False,True,True,Vikram Choudhary,Deepak Joshi,1822,Case details here
823,CrPC,Offences Against the State,Imprisonment,False,False,False,True,Sunita Mehta,Kiran Malhotra,1823,Case details here
824,PMLA,Cyber Crime,Imprisonment,True,False,False,False,Rajesh Kumar,Sandeep Yadav,1824,Case details here
825,IPC,Offences Against the State,Both,True,True,True,False,Priya Verma,Deepak Joshi,1825,Case details here
826,SCST Act,Crimes Against SCs and STs,Imprisonment,False,True,True,False,Rajesh Kumar,Kiran Malhotra,1826,Case details here
827,CrPC,Economic Offence,Fine,True,False,True,True,Sunita Mehta,Manoj Tiwari,1827,Case details here
828,NDPS,Crimes Against SCs and STs,Imprisonment,False,True,True,True,Rajesh Kumar,Sneha Roy,1828,Case details here
829,CrPC,Economic Offence,Fine,True,True,True,True,Amit Sharma,Deepak Joshi,1829,Case details here
830,IPC,Crimes Against Foreigners,Imprisonment,False,True,False,True,Rajesh Kumar,Deepak Joshi,1830,Case details here
831,NDPS,Crimes Against Foreigners,Both,False,False,True,False,Sunita Mehta,Rahul Gupta,1831,Case details here
832,PMLA,Economic Offence,Fine,True,False,False,True,Amit Sharma,Ananya Sen,1832,Case details here
833,CrPC,Crimes Against Women,Imprisonment,False,True,False,False,Anil Kapoor,Ananya Sen,1833,Case details here
834,IPC,Offences Against the State,Imprisonment,False,True,True,True,Priya Verma,Kiran Malhotra,1834,Case details here
835,SCST Act,Cyber Crime,Imprisonment,False,True,True,False,Neha Singh,Manoj Tiwari,1835,Case details here
836,NDPS,Cyber Crime,Fine,True,False,False,True,Vikram Choudhary,Ananya Sen,1836,Case details here
837,CrPC,Crimes Against Children,Fine,True,False,True,False,Priya Verma,Manoj Tiwari,1837,Case details here
838,CrPC,Economic Offence,Fine,True,True,False,True,Vikram Choudhary,Manoj Tiwari,1838,Case details here
839,PMLA,Cyber Crime,Both,False,True,True,False,Priya Verma,Manoj Tiwari,1839,Case details here
840,PMLA,Crimes Against Women,Both,True,True,True,True,Sunita Mehta,Rahul Gupta,1840,Case details here
841,SCST Act,Economic Offence,Fine,False,True,True,False,Sunita Mehta,Rahul Gupta,1841,Case details here
842,SCST Act,Crimes Against Women,Imprisonment,False,False,False,False,Neha Singh,Kiran Malhotra,1842,Case details here
843,IPC,Cyber Crime,Both,True,True,True,True,Amit Sharma,Sneha Roy,1843,Case details here
844,IPC,Cyber Crime,Fine,True,False,False,False,Vikram Choudhary,Deepak Joshi,1844,Case details here
845,SCST Act,Crimes Against Children,Imprisonment,False,True,True,True,Anil Kapoor,Deepak Joshi,1845,Case details here
846,SCST Act,Cyber Crime,Both,False,True,False,True,Amit Sharma,Ananya Sen,1846,Case details here
847,NDPS,Economic Offence,Imprisonment,True,True,True,True,Priya Verma,Sandeep Yadav,1847,Case details here
848,PMLA,Crimes Against Foreigners,Imprisonment,True,True,False,False,Amit Sharma,Ananya Sen,1848,Case details here
849,IPC,Economic Offence,Imprisonment,True,True,False,False,Rajesh Kumar,Kiran Malhotra,1849,Case details here
850,PMLA,Economic Offence,Imprisonment,False,False,False,True,Neha Singh,Ananya Sen,1850,Case details here
851,PMLA,Crimes Against Children,Both,False,True,False,True,Neha Singh,Sandeep Yadav,1851,Case details here
852,SCST Act,Crimes Against Children,Both,False,True,False,False,Amit Sharma,Sneha Roy,1852,Case details here
853,NDPS,Cyber Crime,Both,False,True,False,False,Rajesh Kumar,Sandeep Yadav,1853,Case details here
854,CrPC,Crimes Against SCs and STs,Fine,False,False,True,False,Neha Singh,Deepak Joshi,1854,Case details here
855,NDPS,Crimes Against SCs and STs,Both,True,False,False,True,Amit Sharma,Deepak Joshi,1855,Case details here
856,NDPS,Crimes Against Children,Imprisonment,True,False,False,True,Priya Verma,Manoj Tiwari,1856,Case details here
857,PMLA,Cyber Crime,Both,False,False,False,True,Sunita Mehta,Sneha Roy,1857,Case details here
858,NDPS,Crimes Against SCs and STs,Imprisonment,False,True,True,True,Amit Sharma,Ananya Sen,1858,Case details here
859,IPC,Cyber Crime,Fine,True,True,True,True,Neha Singh,Deepak Joshi,1859,Case details here
860,PMLA,Cyber Crime,Imprisonment,True,True,True,False,Amit Sharma,Sandeep Yadav,1860,Case details here
861,IPC,Cyber Crime,Imprisonment,True,False,False,True,Priya Verma,Rahul Gupta,1861,Case details here
862,CrPC,Offences Against the State,Imprisonment,True,True,True,False,Amit Sharma,Sandeep Yadav,1862,Case details here
863,PMLA,Economic Offence,Fine,False,True,True,False,Rajesh Kumar,Sneha Roy,1863,Case details here
864,CrPC,Cyber Crime,Both,True,False,False,True,Amit Sharma,Sneha Roy,1864,Case details here
865,PMLA,Offences Against the State,Both,False,False,False,False,Vikram Choudhary,Rahul Gupta,1865,Case details here
866,SCST Act,Crimes Against Children,Fine,True,False,True,True,Vikram Choudhary,Kiran Malhotra,1866,Case details here
867,NDPS,Crimes Against SCs and STs,Imprisonment,True,True,False,False,Neha Singh,Deepak Joshi,1867,Case details here
868,SCST Act,Economic Offence,Both,True,True,False,True,Amit Sharma,Manoj Tiwari,1868,Case details here
869,CrPC,Crimes Against Foreigners,Fine,False,False,False,True,Neha Singh,Ananya Sen,1869,Case details here
870,NDPS,Crimes Against SCs and STs,Both,False,True,False,False,Amit Sharma,Sandeep Yadav,1870,Case details here
871,PMLA,Economic Offence,Fine,True,False,True,True,Neha Singh,Rahul Gupta,1871,Case details here
872,NDPS,Crimes Against Foreigners,Imprisonment,False,False,False,False,Rajesh Kumar,Rahul Gupta,1872,Case details here
873,IPC,Crimes Against SCs and STs,Both,False,True,True,True,Anil Kapoor,Deepak Joshi,1873,Case details here
874,NDPS,Economic Offence,Fine,True,False,True,True,Rajesh Kumar,Kiran Malhotra,1874,Case details here
875,IPC,Crimes Against SCs and STs,Both,True,False,True,True,Anil Kapoor,Sandeep Yadav,1875,Case details here
876,NDPS,Crimes Against SCs and STs,Both,False,False,True,False,Priya Verma,Deepak Joshi,1876,Case details here
877,IPC,Crimes Against Foreigners,Both,False,True,False,False,Neha Singh,Sneha Roy,1877,Case details here
878,CrPC,Crimes Against SCs and STs,Both,False,False,False,True,Sunita Mehta,Rahul Gupta,1878,Case details here
879,SCST Act,Crimes Against SCs and STs,Fine,True,False,False,False,Amit Sharma,Sandeep Yadav,1879,Case details here
880,PMLA,Crimes Against Foreigners,Imprisonment,True,False,True,True,Priya Verma,Sneha Roy,1880,Case details here
881,NDPS,Crimes Against Children,Fine,False,False,True,False,Priya Verma,Rahul Gupta,1881,Case details here
882,SCST Act,Cyber Crime,Fine,True,False,True,False,Neha Singh,Manoj Tiwari,1882,Case details here
883,PMLA,Crimes Against Women,Fine,True,False,False,True,Anil Kapoor,Sneha Roy,1883,Case details here
884,PMLA,Offences Against the State,Imprisonment,False,False,True,True,Neha Singh,Rahul Gupta,1884,Case details here
885,IPC,Crimes Against Women,Both,False,True,False,True,Anil Kapoor,Ananya Sen,1885,Case details here
886,CrPC,Crimes Against Women,Both,True,True,False,True,Sunita Mehta,Rahul Gupta,1886,Case details here
887,CrPC,Economic Offence,Both,True,False,False,True,Amit Sharma,Kiran Malhotra,1887,Case details here
888,SCST Act,Cyber Crime,Imprisonment,False,True,False,False,Vikram Choudhary,Ananya Sen,1888,Case details here
889,CrPC,Economic Offence,Both,True,True,True,False,Vikram Choudhary,Sneha Roy,1889,Case details here
890,NDPS,Cyber Crime,Imprisonment,True,False,False,True,Amit Sharma,Sneha Roy,1890,Case details here
891,CrPC,Crimes Against Foreigners,Both,False,True,True,True,Anil Kapoor,Ananya Sen,1891,Case details here
892,SCST Act,Crimes Against Foreigners,Both,False,False,False,True,Priya Verma,Kiran Malhotra,1892,Case details here
893,CrPC,Cyber Crime,Fine,True,False,True,False,Sunita Mehta,Kiran Malhotra,1893,Case details here
894,NDPS,Crimes Against SCs and STs,Imprisonment,True,False,True,True,Neha Singh,Deepak Joshi,1894,Case details here
895,IPC,Crimes Against Children,Fine,True,False,False,True,Sunita Mehta,Sandeep Yadav,1895,Case details here
896,SCST Act,Crimes Against SCs and STs,Fine,False,False,False,False,Anil Kapoor,Deepak Joshi,1896,Case details here
897,IPC,Crimes Against Children,Fine,True,True,False,False,Priya Verma,Sandeep Yadav,1897,Case details here
898,IPC,Economic Offence,Imprisonment,True,False,True,False,Vikram Choudhary,Deepak Joshi,1898,Case details here
899,IPC,Crimes Against Children,Imprisonment,False,True,False,False,Anil Kapoor,Deepak Joshi,1899,Case details here
900,PMLA,Economic Offence,Both,False,False,False,True,Sunita Mehta,Ananya Sen,1900,Case details here
901,PMLA,Crimes Against Foreigners,Fine,True,False,True,False,Vikram Choudhary,Sneha Roy,1901,Case details here
902,IPC,Crimes Against Women,Both,False,False,False,False,Neha Singh,Rahul Gupta,1902,Case details here
903,SCST Act,Crimes Against Foreigners,Fine,False,True,True,True,Sunita Mehta,Sneha Roy,1903,Case details here
904,NDPS,Crimes Against Foreigners,Imprisonment,True,False,False,True,Priya Verma,Rahul Gupta,1904,Case details here
905,NDPS,Crimes Against Women,Imprisonment,False,False,True,True,Vikram Choudhary,Rahul Gupta,1905,Case details here
906,CrPC,Crimes Against Children,Imprisonment,False,False,True,False,Neha Singh,Sandeep Yadav,1906,Case details here
907,SCST Act,Crimes Against Children,Fine,True,False,False,True,Amit Sharma,Manoj Tiwari,1907,Case details here
908,PMLA,Economic Offence,Imprisonment,False,True,True,False,Rajesh Kumar,Manoj Tiwari,1908,Case details here
909,IPC,Crimes Against SCs and STs,Fine,True,False,False,False,Rajesh Kumar,Deepak Joshi,1909,Case details here
910,CrPC,Economic Offence,Both,True,True,False,False,Priya Verma,Kiran Malhotra,1910,Case details here
911,NDPS,Crimes Against SCs and STs,Fine,False,False,True,True,Amit Sharma,Manoj Tiwari,1911,Case details here
912,PMLA,Crimes Against Foreigners,Both,False,True,False,False,Amit Sharma,Rahul Gupta,1912,Case details here
913,PMLA,Crimes Against Women,Fine,False,True,True,True,Priya Verma,Deepak Joshi,1913,Case details here
914,IPC,Crimes Against Foreigners,Both,True,False,True,True,Sunita Mehta,Deepak Joshi,1914,Case details here
915,NDPS,Cyber Crime,Imprisonment,False,False,True,True,Neha Singh,Sandeep Yadav,1915,Case details here
916,SCST Act,Crimes Against Children,Both,True,True,True,False,Anil Kapoor,Kiran Malhotra,1916,Case details here
917,PMLA,Crimes Against SCs and STs,Imprisonment,False,False,True,False,Anil Kapoor,Rahul Gupta,1917,Case details here
918,IPC,Economic Offence,Imprisonment,False,False,True,False,Vikram Choudhary,Deepak Joshi,1918,Case details here
919,SCST Act,Crimes Against Women,Both,False,False,True,True,Vikram Choudhary,Kiran Malhotra,1919,Case details here
920,NDPS,Crimes Against SCs and STs,Fine,True,True,True,False,Sunita Mehta,Ananya Sen,1920,Case details here
921,PMLA,Economic Offence,Fine,False,False,False,False,Sunita Mehta,Ananya Sen,1921,Case details here
922,SCST Act,Crimes Against Children,Fine,False,False,False,False,Priya Verma,Rahul Gupta,1922,Case details here
923,SCST Act,Crimes Against Foreigners,Fine,True,False,True,False,Priya Verma,Kiran Malhotra,1923,Case details here
924,SCST Act,Crimes Against Children,Fine,True,True,False,False,Amit Sharma,Sneha Roy,1924,Case details here
925,PMLA,Offences Against the State,Imprisonment,False,False,False,True,Anil Kapoor,Kiran Malhotra,1925,Case details here
926,PMLA,Cyber Crime,Fine,False,True,False,True,Priya Verma,Rahul Gupta,1926,Case details here
927,CrPC,Offences Against the State,Imprisonment,False,False,False,True,Anil Kapoor,Ananya Sen,1927,Case details here
928,NDPS,Crimes Against Women,Imprisonment,True,True,False,True,Amit Sharma,Sandeep Yadav,1928,Case details here
929,IPC,Crimes Against SCs and STs,Imprisonment,True,False,False,False,Vikram Choudhary,Ananya Sen,1929,Case details here
930,SCST Act,Crimes Against Women,Both,True,False,True,True,Priya Verma,Manoj Tiwari,1930,Case details here
931,CrPC,Crimes Against Foreigners,Both,True,True,False,False,Anil Kapoor,Sneha Roy,1931,Case details here
932,IPC,Economic Offence,Imprisonment,False,True,False,True,Vikram Choudhary,Sandeep Yadav,1932,Case details here
933,CrPC,Crimes Against Children,Both,True,True,False,True,Sunita Mehta,Sandeep Yadav,1933,Case details here
934,PMLA,Offences Against the State,Fine,True,False,False,True,Priya Verma,Sneha Roy,1934,Case details here
935,SCST Act,Offences Against the State,Fine,True,False,True,False,Amit Sharma,Sandeep Yadav,1935,Case details here
936,IPC,Crimes Against Foreigners,Imprisonment,False,False,True,False,Amit Sharma,Deepak Joshi,1936,Case details here
937,IPC,Offences Against the State,Fine,False,False,True,True,Amit Sharma,Manoj Tiwari,1937,Case details here
938,IPC,Crimes Against Foreigners,Imprisonment,True,True,True,False,Neha Singh,Deepak Joshi,1938,Case details here
939,IPC,Crimes Against Women,Imprisonment,True,False,False,True,Rajesh Kumar,Manoj Tiwari,1939,Case details here
940,IPC,Crimes Against Children,Fine,False,False,True,True,Anil Kapoor,Rahul Gupta,1940,Case details here
941,CrPC,Crimes Against SCs and STs,Both,False,False,True,True,Priya Verma,Kiran Malhotra,1941,Case details here
942,SCST Act,Economic Offence,Fine,False,False,True,False,Rajesh Kumar,Manoj Tiwari,1942,Case details here
943,PMLA,Crimes Against SCs and STs,Fine,False,False,True,True,Sunita Mehta,Manoj Tiwari,1943,Case details here
944,PMLA,Crimes Against Women,Imprisonment,False,False,False,True,Rajesh Kumar,Manoj Tiwari,1944,Case details here
945,PMLA,Economic Offence,Imprisonment,False,False,True,True,Rajesh Kumar,Manoj Tiwari,1945,Case details here
946,PMLA,Offences Against the State,Imprisonment,False,True,False,False,Rajesh Kumar,Sandeep Yadav,1946,Case details here
947,CrPC,Cyber Crime,Imprisonment,False,False,True,True,Amit Sharma,Rahul Gupta,1947,Case details here
948,NDPS,Crimes Against Women,Both,True,False,False,False,Sunita Mehta,Manoj Tiwari,1948,Case details here
949,SCST Act,Crimes Against Women,Both,True,False,False,True,Rajesh Kumar,Rahul Gupta,1949,Case details here
950,IPC,Crimes Against Children,Both,True,False,True,False,Anil Kapoor,Ananya Sen,1950,Case details here
951,NDPS,Crimes Against SCs and STs,Imprisonment,True,True,True,True,Neha Singh,Sneha Roy,1951,Case details here
952,PMLA,Crimes Against Women,Imprisonment,True,True,True,True,Sunita Mehta,Ananya Sen,1952,Case details here
953,NDPS,Crimes Against Women,Imprisonment,True,True,True,False,Amit Sharma,Ananya Sen,1953,Case details here
954,SCST Act,Offences Against the State,Both,False,True,False,False,Rajesh Kumar,Sneha Roy,1954,Case details here
955,IPC,Offences Against the State,Imprisonment,False,True,False,True,Anil Kapoor,Sandeep Yadav,1955,Case details here
956,IPC,Economic Offence,Fine,True,True,True,False,Rajesh Kumar,Ananya Sen,1956,Case details here
957,SCST Act,Crimes Against Foreigners,Fine,True,False,True,True,Anil Kapoor,Sneha Roy,1957,Case details here
958,SCST Act,Crimes Against Foreigners,Imprisonment,False,True,False,True,Sunita Mehta,Sandeep Yadav,1958,Case details here
959,PMLA,Cyber Crime,Fine,False,True,True,True,Anil Kapoor,Ananya Sen,1959,Case details here
960,IPC,Crimes Against Foreigners,Fine,False,False,False,False,Sunita Mehta,Kiran Malhotra,1960,Case details here
961,NDPS,Crimes Against Children,Both,True,True,True,True,Sunita Mehta,Rahul Gupta,1961,Case details here
962,CrPC,Cyber Crime,Imprisonment,False,False,False,False,Anil Kapoor,Sandeep Yadav,1962,Case details here
963,CrPC,Economic Offence,Imprisonment,True,False,False,True,Neha Singh,Kiran Malhotra,1963,Case details here
964,SCST Act,Offences Against the State,Both,True,True,False,False,Sunita Mehta,Sandeep Yadav,1964,Case details here
965,PMLA,Crimes Against Foreigners,Fine,False,False,False,False,Anil Kapoor,Sneha Roy,1965,Case details here
966,CrPC,Crimes Against SCs and STs,Fine,False,True,False,True,Anil Kapoor,Sneha Roy,1966,Case details here
967,IPC,Offences Against the State,Imprisonment,True,True,True,False,Rajesh Kumar,Manoj Tiwari,1967,Case details here
968,SCST Act,Crimes Against Children,Fine,False,False,False,True,Sunita Mehta,Deepak Joshi,1968,Case details here
969,NDPS,Offences Against the State,Both,False,False,True,True,Priya Verma,Ananya Sen,1969,Case details here
970,SCST Act,Crimes Against Children,Both,True,True,False,True,Amit Sharma,Sneha Roy,1970,Case details here
971,NDPS,Crimes Against Children,Imprisonment,False,False,False,True,Neha Singh,Sandeep Yadav,1971,Case details here
972,SCST Act,Crimes Against Children,Both,True,False,True,True,Anil Kapoor,Sneha Roy,1972,Case details here
973,SCST Act,Economic Offence,Both,True,True,True,False,Neha Singh,Manoj Tiwari,1973,Case details here
974,SCST Act,Crimes Against Children,Imprisonment,False,True,True,True,Sunita Mehta,Sandeep Yadav,1974,Case details here
975,NDPS,Crimes Against Children,Both,True,False,True,False,Anil Kapoor,Ananya Sen,1975,Case details here
976,NDPS,Crimes Against SCs and STs,Both,True,True,False,False,Sunita Mehta,Deepak Joshi,1976,Case details here
977,SCST Act,Cyber Crime,Both,False,True,True,True,Priya Verma,Manoj Tiwari,1977,Case details here
978,CrPC,Crimes Against Women,Fine,False,True,False,False,Amit Sharma,Ananya Sen,1978,Case details here
979,PMLA,Cyber Crime,Imprisonment,False,True,True,True,Amit Sharma,Ananya Sen,1979,Case details here
980,PMLA,Crimes Against Children,Imprisonment,True,True,True,False,Vikram Choudhary,Sandeep Yadav,1980,Case details here
981,PMLA,Crimes Against SCs and STs,Imprisonment,True,True,False,False,Neha Singh,Sneha Roy,1981,Case details here
982,NDPS,Offences Against the State,Fine,False,True,False,False,Priya Verma,Rahul Gupta,1982,Case details here
983,NDPS,Crimes Against SCs and STs,Fine,True,False,True,True,Rajesh Kumar,Sandeep Yadav,1983,Case details here
984,CrPC,Crimes Against Children,Imprisonment,False,True,False,False,Amit Sharma,Ananya Sen,1984,Case details here
985,PMLA,Crimes Against SCs and STs,Fine,False,False,False,True,Neha Singh,Manoj Tiwari,1985,Case details here
986,PMLA,Crimes Against Foreigners,Imprisonment,True,False,False,False,Anil Kapoor,Manoj Tiwari,1986,Case details here
987,SCST Act,Crimes Against SCs and STs,Fine,False,False,False,False,Rajesh Kumar,Deepak Joshi,1987,Case details here
988,NDPS,Crimes Against Children,Both,True,True,False,False,Amit Sharma,Ananya Sen,1988,Case details here
989,PMLA,Economic Offence,Both,True,True,False,False,Vikram Choudhary,Rahul Gupta,1989,Case details here
990,CrPC,Crimes Against Foreigners,Imprisonment,False,False,False,True,Vikram Choudhary,Deepak Joshi,1990,Case details here
991,CrPC,Crimes Against SCs and STs,Fine,True,True,False,True,Anil Kapoor,Rahul Gupta,1991,Case details here
992,PMLA,Crimes Against Women,Fine,False,False,True,False,Amit Sharma,Manoj Tiwari,1992,Case details here
993,NDPS,Crimes Against Women,Both,True,True,False,False,Sunita Mehta,Rahul Gupta,1993,Case details here
994,CrPC,Crimes Against SCs and STs,Both,True,True,True,True,Anil Kapoor,Sneha Roy,1994,Case details here
995,SCST Act,Economic Offence,Fine,True,False,False,True,Neha Singh,Deepak Joshi,1995,Case details here
996,CrPC,Offences Against the State,Fine,False,False,False,True,Vikram Choudhary,Deepak Joshi,1996,Case details here
997,IPC,Crimes Against Children,Fine,True,False,False,True,Sunita Mehta,Sandeep Yadav,1997,Case details here
998,IPC,Crimes Against Women,Fine,False,True,False,False,Neha Singh,Sneha Roy,1998,Case details here
999,NDPS,Offences Against the State,Fine,True,False,True,False,Rajesh Kumar,Deepak Joshi,1999,Case details here
1000,PMLA,Crimes Against SCs and STs,Fine,True,True,True,True,Priya Verma,Sandeep Yadav,2000,Case details here
